OID_,CID,random,DR_SLOPE,DR_ROAD,DR_DRA,DR_DEM,DR_ASPECT,PGA0_1,PGV0_1,DIS_FAULT0_1,PP0_1,POINT_X,POINT_Y,DR_GEO,PGV01,PGA01,DIS_FAULT01,PP01,DR_FAULT,DR_PGA,DR_PGV,DR_PP,DIS_FAULT,PGA,PGV,PP,P_PP,P_PP_V,P_PP_A,P_PGV,P_PGA,P_FAU,P_FAU_A
359,0,0.093206167,0.2045381,1.335148,1.289903,0.0125011,1.0189182,-1.002719752,-0.8702205,1.796982716,-1.861437677,348289.0402,3784064.049,1.5959048,0.275,0.319999971,0.837814167,0.070768337,0.166549,1.0941976,0.707796,0.2272355,20.0863,0.52,46,0.292802,0.0878639,0.0785654,0.0476522,0.0267008,0.1010147,0.0818103,0.1029379
360,0,0.093396783,0.2045381,0.4474685,1.0484922,0.0125011,1.298568,-1.002719752,-0.8702205,1.921203669,-2.024062803,350266.8349,3782207.759,1.5959048,0.275,0.319999971,0.868169783,0.025330045,0.166549,1.0941976,0.707796,0.2272355,20.814,0.52,46,0.273615,0.0167577,0.0145143,0.0067128,0.0055246,0.0171746,0.0141053,0.016127
361,0,0.09341228,0.2045381,1.335148,0.9781319,2.6639924,0.6707735,-1.32943172,-0.8702205,-0.11448704,0.458583034,370319.241,3806686.731,1.5959048,0.275,0.239999971,0.370712277,0.718993988,1.3560724,1.2643212,0.707796,1.6518499,8.8887,0.48,46,0.566525,0.6196354,0.5289678,0.4209194,0.4063682,0.5446306,0.2081686,0.0831729
362,0,0.093546927,0.2045381,0.3625256,0.9781319,0.837518,1.298568,0.794196074,1.5846297,-1.100607145,0.778934275,364364.9246,3795431.933,0.0553545,0.825,0.759999971,0.129736157,0.808501763,1.2932247,1.0628572,1.2530659,1.3733321,3.1119,0.74,90,0.604321,0.0261859,0.0085182,0.0314622,0.0210414,0.0111291,0.0048884,0.0010499
363,0,0.093614459,0.2045381,0.6591374,0.9781319,0.0125011,1.0189182,-0.839363767,-0.5354682,0.734916614,-1.097886986,362695.0897,3782894.209,0.0553545,0.35,0.359999971,0.578279282,0.284108305,0.9397259,1.0941976,1.1547459,0.0335741,13.8646,0.54,52,0.382888,0.0001195,0.0001982,0.0000716,0.0045052,0.0020253,0.0037809,0.0039819
364,0,0.093764007,1.3505726,1.335148,0.8860558,0.837518,1.0189182,-1.002719752,-0.9818047,-0.099977241,0.705194837,355308.7891,3815844.084,1.5959048,0.25,0.319999971,0.374258006,0.787898587,1.3560724,1.0941976,0.707796,1.6518499,8.9737,0.52,44,0.595621,0.7550998,0.699307,0.6995171,0.5572478,0.7783369,0.3548015,0.291523
365,0,0.094630718,0.2045381,0.4474685,1.289903,0.0125011,0.6437082,1.120908042,1.2498773,-0.563761639,0.208741952,363615.6989,3791767.09,0.0553545,0.75,0.839999971,0.260923977,0.649187112,1.3560724,1.0628572,1.2530659,1.6518499,6.2568,0.78,84,0.537048,0.0036806,0.0023688,0.0022223,0.0012172,0.0003133,0.0003456,0.0001322
366,0,0.095429063,0.2045381,0.3625256,0.5590755,0.0125011,1.2945342,0.304128121,-0.3123,1.029260697,-0.731435883,342169.8068,3795076.713,0.6808639,0.4,0.639999971,0.650207534,0.386496617,0.1831135,0.7828309,1.1547459,0.5332748,15.5889,0.68,56,0.426123,0.0114189,0.0639841,0.0111622,0.01167,0.0017824,0.0083924,0.0100309
367,0,0.095585167,0.2045381,0.4474685,0.5590755,0.0125011,1.0189182,0.63084009,0.2456205,-0.481653245,0.142681586,365307.0539,3790408.63,0.0553545,0.525,0.719999971,0.280988635,0.630729508,1.3560724,1.0628572,1.1547459,1.6518499,6.7378,0.72,66,0.529254,0.0037286,0.0106026,0.0018905,0.0029353,0.0005988,0.0003357,0.0000943
368,0,0.095821083,0.2045381,0.6591374,1.0484922,0.837518,0.5656102,0.467484105,1.2498773,-1.30439301,1.10490497,368545.175,3799247.493,1.3795432,0.75,0.679999971,0.079937429,0.899579642,1.2932247,0.7828309,1.2530659,1.3733321,1.9181,0.7,84,0.64278,0.0145143,0.0171409,0.0076074,0.0248193,0.0174983,0.0028889,0.0002913
369,0,0.09637773,0.2045381,1.335148,0.9781319,0.837518,1.4390537,0.140772137,-0.9818047,1.250185195,-0.984819848,342322.8449,3792656.242,0.6808639,0.25,0.599999971,0.704194394,0.315699841,0.1831135,0.7828309,0.707796,0.0335741,16.8831,0.66,44,0.396228,0.0077291,0.0022967,0.0020744,0.0648275,0.0975278,0.1592256,0.1861841
370,0,0.096548676,0.2045381,1.335148,1.289903,0.837518,1.2945342,-0.185939831,0.0224523,-0.530098905,0.746014277,361824.5079,3808992.603,1.5959048,0.475,0.519999971,0.26915007,0.799303747,1.3560724,0.7828309,1.1547459,1.3733321,6.454,0.62,62,0.600437,0.4925004,0.7928188,0.457354,0.7506348,0.523732,0.1517423,0.051907
371,0,0.09673053,2.8545845,0.6660407,0.8860558,1.7059875,1.0189182,-1.656143688,-1.428141,-0.4028565,0.613707079,372731.8498,3802871.291,1.3795432,0.15,0.159999971,0.300244032,0.762336439,1.3560724,1.2643212,0.707796,1.6518499,7.1994,0.44,36,0.584827,0.3210395,0.2825193,0.139314,0.1932547,0.135521,0.0616876,0.0190398
372,0,0.096850395,0.2045381,0.6591374,0.5590755,0.0125011,1.2945342,-0.185939831,-0.2007159,-0.386964002,0.055872468,365732.1779,3789260.242,0.0553545,0.425,0.519999971,0.304127648,0.606474596,1.3560724,0.7828309,1.1547459,1.6518499,7.2925,0.62,58,0.519012,0.0070756,0.0202926,0.0029647,0.0058468,0.0011441,0.0006724,0.0001696
373,0,0.096912503,0.2045381,1.9570681,0.8860558,0.6614413,1.2945342,1.284264026,1.0267092,-0.773300213,0.65091583,352287.503,3800298.602,1.5959048,0.7,0.879999971,0.209719472,0.772732754,1.3560724,0.9155879,1.2530659,1.6518499,5.0293,0.8,80,0.589217,0.4528903,0.4915012,0.6959317,0.4980002,0.4501658,0.1247716,0.2031052
374,0,0.097482443,0.2045381,0.6591374,1.289903,0.837518,1.4390537,1.120908042,1.8077979,-0.894516783,0.562911625,363022.5524,3794662.524,0.0553545,0.875,0.839999971,0.18009803,0.748143929,1.2932247,1.0628572,0.7968163,1.6518499,4.3192,0.78,94,0.578834,0.0449592,0.036474,0.0239862,0.0323581,0.0157506,0.0071462,0.0012885
375,0,0.097556233,0.2045381,1.335148,1.0484922,0.837518,1.2945342,-0.676007783,-0.7586365,-0.254822406,0.749413072,356408.3349,3814349.2,1.5959048,0.3,0.399999971,0.336418815,0.800253388,1.3560724,1.0941976,0.707796,1.3733321,8.0666,0.56,48,0.600838,0.3402903,0.2155145,0.5179924,0.2098221,0.5763966,0.0911229,0.0835549
376,0,0.09788394,0.2045381,1.335148,1.289903,0.837518,0.6707735,0.140772137,0.4687887,-0.768708288,0.867387697,361427.6091,3807312.355,1.5959048,0.575,0.599999971,0.210841591,0.833216101,1.3560724,0.7828309,1.1547459,1.3733321,5.0562,0.66,70,0.614757,0.1869427,0.4732758,0.1682611,0.4289836,0.2318312,0.0506422,0.014189
377,0,0.097929835,0.2045381,1.335148,0.9781319,0.837518,0.6437082,1.44762001,1.4730456,-1.029338425,0.719442652,361001.6101,3796939.51,0.0553545,0.8,0.919999971,0.147151946,0.791879499,1.2932247,0.9155879,1.2530659,1.6518499,3.5294,0.82,88,0.597302,0.0545781,0.0340593,0.1601652,0.0403104,0.0459133,0.0098537,0.0071818
378,0,0.097973824,0.2045381,0.6591374,0.5590755,0.837518,0.8505477,0.957552058,1.3614615,-1.447084084,1.26157161,358422.807,3804512.118,1.5959048,0.775,0.799999971,0.045068308,0.943353102,1.2932247,1.0628572,1.2530659,1.3733321,1.0822,0.76,86,0.661264,0.3153986,0.2630844,0.3271727,0.3502369,0.2695313,0.0789281,0.0205124
379,0,0.098190665,2.8545845,1.9570681,1.0484922,1.7059875,0.6437082,-0.512651799,-0.6470523,-0.743392956,0.787723677,368042.639,3803419.316,1.3795432,0.325,0.439999971,0.217027846,0.810957566,1.3560724,1.0941976,0.707796,1.3733321,5.2045,0.58,50,0.605358,0.6969889,0.5909761,0.7900125,0.5895248,0.8504327,0.2658075,0.2014911
380,0,0.098761737,0.2045381,1.335148,0.9781319,0.837518,0.6437082,-0.512651799,-0.4238842,-0.195963831,0.543332532,364680.0599,3809570.299,1.5959048,0.375,0.439999971,0.350801963,0.742673431,1.3560724,1.0941976,1.1547459,1.6518499,8.4114,0.58,54,0.576524,0.3663284,0.7888489,0.352059,0.6094502,0.5962825,0.0827922,0.0733048
381,0,0.099089324,0.2045381,0.6591374,1.289903,0.0125011,0.5656102,0.304128121,0.1340364,0.037865853,-0.437020582,363179.0259,3787840.802,0.0553545,0.5,0.639999971,0.407942437,0.468757757,1.3560724,0.7828309,1.1547459,0.5332748,9.7812,0.68,64,0.460859,0.0012111,0.0049127,0.0008975,0.0023453,0.0003892,0.0002641,0.0000573
382,0,0.099409938,0.2045381,0.6591374,0.9781319,0.837518,1.298568,-0.022583847,0.5803728,-0.808635842,1.019062093,355586.6494,3810811.124,1.5959048,0.6,0.559999971,0.201084577,0.875594703,1.2932247,0.7828309,1.2530659,1.3733321,4.8223,0.64,72,0.632652,0.1258678,0.1012875,0.085099,0.161109,0.1609737,0.0289727,0.0036152
383,0,0.099697649,0.2045381,1.9570681,1.289903,0.0125011,1.4390537,-0.022583847,0.2456205,0.557026474,-1.020604665,358697.6035,3786714.053,0.0553545,0.525,0.559999971,0.534808638,0.30570138,0.9397259,0.7828309,1.1547459,0.0335741,12.8225,0.64,66,0.392006,0.0004913,0.0007298,0.000155,0.0146004,0.0025325,0.0135597,0.0062308
384,0,0.099896193,0.2045381,0.6591374,1.0484922,0.837518,0.8505477,1.284264026,1.3614615,-1.474294225,1.26183436,359246.4092,3803621.171,1.5959048,0.775,0.879999971,0.038419022,0.943426516,1.2932247,0.9155879,1.2530659,1.3733321,0.9228,0.8,86,0.661295,0.2134928,0.1845231,0.5656193,0.2685486,0.2915226,0.0519562,0.0373629
385,0,0.100052238,0.2045381,1.335148,1.289903,0.837518,1.0189182,-1.656143688,-1.2049729,1.446647878,-1.726469078,359275.5817,3779907.669,1.5959048,0.2,0.159999971,0.752203571,0.108479254,0.1831135,1.2643212,0.707796,0.0335741,18.034,0.44,40,0.308726,0.0256057,0.0101207,0.0054699,0.2983851,0.4027545,0.5232329,0.484755
386,0,0.100197613,0.2045381,0.1167302,0.5590755,0.837518,0.6707735,0.63084009,0.803541,-0.980005107,0.953951017,362543.6965,3805089.894,1.5959048,0.65,0.719999971,0.159207426,0.857402335,1.2932247,1.0628572,1.2530659,1.3733321,3.8184,0.72,76,0.62497,0.0246986,0.0162705,0.0267788,0.0254813,0.020233,0.0054158,0.0011521
387,0,0.100214958,0.2045381,0.4474685,0.9781319,0.837518,1.4390537,1.284264026,0.2456205,0.131018765,-0.419399399,353275.7026,3793229.171,0.6808639,0.525,0.879999971,0.43070602,0.473681206,0.9397259,0.9155879,1.1547459,0.5332748,10.3269,0.8,66,0.462938,0.0680524,0.2819115,0.2728915,0.188009,0.0747441,0.0961285,0.2691383
388,0,0.100306809,0.2045381,0.1167302,0.5590755,0.0125011,0.5656102,0.467484105,-0.2007159,1.001692078,-0.718086502,342400.4324,3794882.843,0.6808639,0.425,0.679999971,0.643470648,0.390226502,0.1831135,0.7828309,1.1547459,0.5332748,15.4274,0.7,58,0.427698,0.0008877,0.0047968,0.0008113,0.0010271,0.0001608,0.0007211,0.0007438
389,0,0.1011253,1.3505726,1.9570681,1.0484922,0.837518,1.298568,-0.512651799,-0.5354682,-0.291540733,0.643592741,361340.13,3811117.238,1.5959048,0.35,0.439999971,0.327446034,0.770686646,1.3560724,1.0941976,1.1547459,1.6518499,7.8515,0.58,52,0.588353,0.8406404,0.9691714,0.8482575,0.9279756,0.8991666,0.4041987,0.4075752
390,0,0.101445436,1.3505726,1.335148,0.5590755,0.837518,1.298568,-1.492787704,-0.9818047,0.089793864,0.628132886,347610.5964,3815635.487,1.5959048,0.25,0.199999971,0.420631977,0.766367083,0.9397259,1.2643212,0.707796,1.6518499,10.0854,0.46,44,0.586529,0.4892518,0.409992,0.2906972,0.2582664,0.401312,0.5154951,0.3872232
391,0,0.101900339,1.3505726,1.9570681,1.0484922,2.6639924,1.2945342,-0.349295815,-1.5397252,1.231954059,-1.246586377,346393.3099,3789520.553,0.6808639,0.125,0.479999971,0.699739289,0.242560934,0.1831135,0.7828309,0.707796,0.0335741,16.7763,0.6,34,0.365344,0.2611502,0.0815853,0.0973518,0.727703,0.7154496,0.881321,0.8977986
392,0,0.101909757,0.2045381,0.4474685,1.289903,0.837518,1.4390537,1.284264026,-0.7586365,0.409350857,-0.396540173,346789.6329,3795319.36,0.6808639,0.3,0.879999971,0.498721455,0.480068191,0.9397259,0.9155879,0.707796,0.5332748,11.9574,0.8,48,0.465635,0.0742614,0.0504982,0.291936,0.0354001,0.0718908,0.1003808,0.262697
393,0,0.102179289,0.2045381,1.335148,1.289903,0.0125011,1.2945342,0.957552058,0.6919569,0.270654246,-0.700660262,357032.1863,3789776.702,0.0553545,0.625,0.799999971,0.464828452,0.395095483,0.9397259,1.0628572,1.2530659,0.5332748,11.1449,0.76,74,0.429754,0.0075397,0.007668,0.0114415,0.0054591,0.0016293,0.0133473,0.0102315
394,0,0.102321565,1.3505726,0.6591374,1.289903,0.0125011,0.6437082,-1.656143688,-1.2049729,1.244227642,-1.529788198,361240.2671,3780139.98,1.5959048,0.2,0.159999971,0.702738559,0.163432897,0.1831135,1.2643212,0.707796,0.0335741,16.8482,0.44,40,0.331931,0.0011452,0.0005295,0.0002071,0.008951,0.0070546,0.0299157,0.0203922
395,0,0.102938116,0.2045381,0.4474685,0.5590755,0.0125011,1.298568,0.467484105,0.1340364,-0.352174624,0.000856067,364873.5114,3789601.639,0.0553545,0.5,0.679999971,0.312629056,0.591102732,1.3560724,0.7828309,1.1547459,1.6518499,7.4963,0.7,64,0.512521,0.0055411,0.0149203,0.0023806,0.0044208,0.0009002,0.0005113,0.0001304
396,0,0.103022635,0.2045381,0.3625256,0.9781319,0.837518,0.6437082,0.63084009,1.919382,-1.312023457,0.991964968,364041.1881,3797176.028,0.0553545,0.9,0.719999971,0.078072792,0.868023628,1.2932247,1.0628572,0.7968163,1.3733321,1.8734,0.72,96,0.629455,0.0190959,0.0082603,0.0217532,0.0132817,0.0068203,0.0035615,0.0006949
397,0,0.103826642,0.2045381,0.4474685,1.0484922,0.0125011,1.0189182,-1.002719752,-0.7586365,1.829228611,-1.980336164,350845.9841,3782433.168,1.5959048,0.3,0.319999971,0.84569403,0.037547492,0.166549,1.0941976,0.707796,0.2272355,20.2752,0.52,48,0.278774,0.0139531,0.0119737,0.0063939,0.0043164,0.0135999,0.0118676,0.0142732
398,0,0.103972256,1.3505726,0.6591374,1.0484922,0.0125011,1.2945342,-1.32943172,-0.9818047,1.123574393,-1.358780508,363407.7316,3779818.716,1.5959048,0.25,0.239999971,0.673254775,0.21121332,0.1831135,1.2643212,0.707796,0.0335741,16.1414,0.48,44,0.352107,0.0099814,0.0048159,0.0018439,0.0740554,0.0482916,0.2175501,0.1670058
399,0,0.104432285,0.2045381,1.335148,0.9781319,2.6639924,0.6707735,-1.166075736,-0.7586365,-0.182700168,0.492926965,370233.1936,3806403.767,1.5959048,0.3,0.279999971,0.354043177,0.728589858,1.3560724,1.2643212,0.707796,1.6518499,8.4891,0.5,48,0.570577,0.5599599,0.4775156,0.3654005,0.3575535,0.4962498,0.2031049,0.0701101
400,0,0.104477942,0.2045381,1.335148,1.0484922,0.837518,1.2945342,-1.982855656,-1.7628933,1.515885226,-1.682310173,361316.4103,3778159.659,0.6808639,0.075,0.079999971,0.769122958,0.120817477,0.1831135,1.2643212,0.1274126,0.0335741,18.4396,0.4,30,0.313936,0.004434,0.0142591,0.0011931,0.0241977,0.029227,0.0966512,0.1170158
401,0,0.105189085,0.2045381,0.4474685,0.9781319,0.837518,1.4390537,1.120908042,-0.5354682,0.698812819,-0.673444476,346148.5142,3793583.126,0.6808639,0.35,0.839999971,0.569456673,0.402699712,0.9397259,1.0628572,1.1547459,0.5332748,13.6531,0.78,52,0.432965,0.055777,0.2523725,0.0590781,0.1643791,0.0278954,0.0767746,0.0827164
402,0,0.105338335,0.2045381,0.1167302,0.5590755,0.837518,1.0189182,-0.185939831,0.6919569,-0.868006526,1.088919616,353650.167,3811327.274,1.5959048,0.625,0.519999971,0.186576287,0.895113252,1.2932247,0.7828309,1.2530659,1.3733321,4.4745,0.62,74,0.640894,0.0246986,0.0162705,0.0176017,0.0254813,0.0297998,0.0054158,0.0006133
403,0,0.105452657,1.3505726,0.1167302,0.9781319,0.837518,0.6437082,1.120908042,1.2498773,-1.621082183,1.393217696,356310.4248,3804563.949,1.5959048,0.75,0.839999971,0.002548754,0.980135692,1.2932247,1.0628572,1.2530659,1.3733321,0.0629,0.78,84,0.676796,0.4850046,0.391979,0.4760182,0.5007501,0.3698172,0.1496945,0.0352298
404,0,0.105882227,1.3505726,0.4474685,1.289903,0.837518,1.298568,1.774331978,1.1382933,-0.680027808,0.346143104,360207.5335,3794950.369,0.0553545,0.725,0.999999971,0.232512255,0.687577696,1.3560724,0.9155879,1.2530659,1.6518499,5.5757,0.86,82,0.553259,0.2393948,0.1452936,0.4454678,0.1854272,0.1816808,0.0394678,0.0511738
405,0,0.106133759,0.2045381,1.335148,0.5590755,0.837518,0.8505477,0.140772137,0.5803728,-0.864404682,0.978234176,358253.4501,3808716.341,1.5959048,0.6,0.599999971,0.187456462,0.864187174,1.2932247,0.7828309,1.2530659,1.3733321,4.4956,0.66,72,0.627835,0.4667991,0.4282488,0.4459616,0.5,0.5327029,0.1509716,0.0287206
406,0,0.106369674,0.2045381,0.6591374,0.5590755,0.0125011,0.6437082,0.63084009,0.4687887,-0.047468838,-0.358839826,362611.6193,3788908.874,0.0553545,0.575,0.719999971,0.387089376,0.49060186,1.3560724,1.0628572,1.1547459,0.5332748,9.2813,0.72,70,0.470083,0.001822,0.0075323,0.0020072,0.0034087,0.0003959,0.0003827,0.0001727
407,0,0.106646121,0.2045381,1.335148,0.5590755,0.0125011,0.6707735,-0.185939831,-0.4238842,1.074821467,-1.300543304,349897.2832,3788536.76,0.6808639,0.375,0.519999971,0.661341124,0.227485093,0.1831135,0.7828309,1.1547459,0.0335741,15.8558,0.62,54,0.358978,0.000445,0.0010775,0.0001559,0.0097567,0.0016821,0.0069158,0.0091302
408,0,0.106706798,0.2045381,1.335148,0.5590755,0.0125011,0.8505477,0.140772137,-0.4238842,0.98288055,-1.1960791,349627.7343,3789239.167,0.6808639,0.375,0.599999971,0.638873714,0.256672926,0.1831135,0.7828309,1.1547459,0.0335741,15.3172,0.66,54,0.371303,0.0014656,0.0037248,0.0005144,0.0310986,0.0050315,0.0221396,0.0283051
409,0,0.107122898,0.2045381,1.335148,1.289903,0.0125011,0.6437082,-1.002719752,-0.9818047,1.790205786,-1.837162993,347835.1422,3784502.498,1.5959048,0.25,0.319999971,0.836158103,0.077550808,0.166549,1.0941976,0.707796,0.2272355,20.0466,0.52,44,0.295666,0.0534033,0.049595,0.0277602,0.0157042,0.0546297,0.0482457,0.0585248
410,0,0.107375324,0.2045381,0.6591374,1.289903,0.0125011,1.2945342,1.610975994,1.4730456,-0.461834567,0.092123454,360996.9385,3792797.5,0.0553545,0.8,0.959999971,0.285831684,0.616603307,1.3560724,0.9155879,1.2530659,1.6518499,6.8539,0.84,88,0.523289,0.0092485,0.0066136,0.029029,0.0030977,0.0019402,0.000893,0.0012294
411,0,0.107543349,1.3505726,0.4474685,1.0484922,0.837518,0.6437082,0.467484105,1.2498773,-1.40329863,1.320537733,354687.6153,3806962.084,1.5959048,0.75,0.679999971,0.055768068,0.959828538,1.2932247,0.7828309,1.2530659,1.3733321,1.3387,0.7,84,0.668221,0.4840052,0.4221384,0.3443426,0.5550259,0.4333982,0.1581576,0.0190399
412,0,0.107996821,0.2045381,1.335148,0.9781319,0.0125011,0.5656102,-1.166075736,-1.3165569,1.963026032,-1.311468607,337637.1241,3792019.312,0.6808639,0.175,0.279999971,0.878389827,0.224432508,0.166549,1.2643212,0.707796,0.0335741,21.059,0.5,38,0.357689,0.0004067,0.0001333,0.0001412,0.0016309,0.001024,0.0062618,0.0045503
413,0,0.108115137,0.2045381,0.6591374,0.9781319,0.837518,0.6707735,-0.512651799,-0.5354682,-0.195963831,0.532407229,365340.4959,3809172.414,1.5959048,0.35,0.439999971,0.350801963,0.739620845,1.3560724,1.0941976,1.1547459,1.6518499,8.4114,0.58,52,0.575235,0.1246625,0.4615761,0.0998404,0.287819,0.2863863,0.0248678,0.0164961
414,0,0.108785868,2.8545845,1.335148,1.0484922,0.6614413,0.6707735,0.794196074,0.803541,-1.138588679,1.014561444,364830.2843,3802435.986,1.3795432,0.65,0.759999971,0.120454688,0.874337199,1.2932247,1.0628572,1.2530659,1.3733321,2.8894,0.74,76,0.632121,0.3373783,0.3770706,0.3836697,0.5044998,0.3698172,0.1030302,0.0248436
415,0,0.108848333,0.2045381,0.6591374,1.289903,0.0125011,1.2945342,1.284264026,0.5803728,0.095153955,-0.467287655,355784.8338,3791918.735,0.0553545,0.6,0.879999971,0.421941811,0.460300983,0.9397259,0.9155879,1.2530659,0.5332748,10.1168,0.8,72,0.457288,0.0040661,0.00397,0.0225547,0.0030977,0.0019402,0.0067395,0.0138982
416,0,0.109438002,2.8545845,1.9570681,0.8860558,0.837518,0.6707735,-1.656143688,-1.8744775,2.18978859,-1.547994211,338119.5768,3789247.89,0.6808639,0.05,0.159999971,0.933803322,0.158346044,0.166549,1.2643212,0.1274126,0.0335741,22.3874,0.44,28,0.329783,0.0481082,0.1184699,0.0114076,0.180347,0.1221742,0.5234827,0.3806002
417,0,0.109488487,0.2045381,0.4474685,0.9781319,0.837518,0.8505477,1.44762001,0.1340364,0.105396166,-0.432723353,354364.0575,3792759.379,0.0553545,0.5,0.919999971,0.424444679,0.469958425,0.9397259,0.9155879,1.1547459,0.5332748,10.1768,0.82,64,0.461366,0.0205325,0.0705022,0.0927088,0.0821114,0.0376154,0.0475615,0.1005618
418,0,0.109563529,0.2045381,0.4474685,1.289903,0.0125011,0.5656102,-1.32943172,-0.8702205,1.143495494,-1.495096759,360448.8189,3781418.574,1.5959048,0.275,0.239999971,0.678122853,0.173125863,0.1831135,1.2643212,0.707796,0.0335741,16.2581,0.48,46,0.336024,0.0005258,0.0002117,0.0001071,0.0038226,0.0036586,0.0134398,0.0099125
419,0,0.109738529,0.2045381,0.4474685,0.5590755,0.837518,0.6437082,0.304128121,0.6919569,-1.174709544,0.87847404,367864.49,3793943.202,0.0553545,0.625,0.639999971,0.111627908,0.836313682,1.2932247,0.7828309,1.2530659,1.3733321,2.6778,0.68,74,0.616065,0.0182531,0.0060058,0.0134398,0.0152321,0.0112286,0.0033415,0.0003504
420,0,0.110386848,0.2045381,0.6591374,1.289903,0.837518,1.298568,1.774331978,1.1382933,-0.731153513,0.406134799,359969.7302,3795383.358,0.0553545,0.725,0.999999971,0.220018773,0.704339683,1.3560724,0.9155879,1.2530659,1.6518499,5.2762,0.86,82,0.560337,0.0449592,0.0270407,0.1090968,0.0352637,0.0365796,0.0063055,0.0086031
421,0,0.110997498,0.2045381,0.3625256,0.5590755,0.0125011,1.4390537,-0.839363767,-0.6470523,1.657210672,-1.903833616,352463.5497,3782588.72,1.5959048,0.325,0.359999971,0.803658364,0.058922695,0.1831135,1.0941976,0.707796,0.2272355,19.2675,0.54,50,0.2878,0.0350602,0.0243874,0.0162704,0.0078062,0.0364388,0.0316455,0.0724937
422,0,0.111181378,0.2045381,0.6591374,0.5590755,0.837518,0.6437082,0.794196074,1.5846297,-1.347478579,1.030546798,366440.7559,3795800.835,0.0553545,0.825,0.759999971,0.069408698,0.878803588,1.2932247,1.0628572,1.2530659,1.3733321,1.6657,0.74,90,0.634007,0.0232256,0.008195,0.0254069,0.020075,0.0096128,0.0043901,0.0008563
423,0,0.111244202,0.2045381,1.335148,1.289903,0.837518,0.6582797,0.304128121,0.9151251,-1.051905431,1.081155785,357608.673,3807702.257,1.5959048,0.675,0.639999971,0.141637294,0.892943998,1.2932247,0.7828309,1.2530659,1.3733321,3.3972,0.68,78,0.639978,0.227409,0.1920106,0.2034289,0.2630844,0.2681554,0.0587454,0.0085351
424,0,0.11143291,0.2045381,0.6591374,0.5590755,0.0125011,1.4390537,-0.839363767,-0.5354682,1.601015073,-1.806294139,350640.926,3784152.768,0.0553545,0.35,0.359999971,0.789925962,0.086175723,0.1831135,1.0941976,1.1547459,0.2272355,18.9383,0.54,52,0.299308,0.0045458,0.0128434,0.0021375,0.0058468,0.0029004,0.0044164,0.0079627
