OID_,CID,random,DR_SLOPE,DR_ROAD,DR_DRA,DR_DEM,DR_ASPECT,PGA0_1,PGV0_1,DIS_FAULT0_1,PP0_1,POINT_X,POINT_Y,DR_GEO,PGV01,PGA01,DIS_FAULT01,PP01,DR_FAULT,DR_PGA,DR_PGV,DR_PP,DIS_FAULT,PGA,PGV,PP,P_PP,P_PP_V,P_PP_A,P_PGV,P_PGA,P_FAU,P_FAU_A
3854,1,0.964447379,1.3505726,1.9570681,1.0484922,2.6639924,1.0189182,-0.676007783,-0.3123,0.120008388,0.239212443,-118.6998675,34.36283134,1.5959048,0.4,0.399999971,0.428015437,0.657700723,0.9397259,1.0941976,1.1547459,1.6518499,10.2624,0.56,56,0.540643,0.9546095,0.9913198,0.9636312,0.9811461,0.9725352,0.9558919,0.970402
3855,1,0.964621842,5.0127993,1.9570681,1.289903,2.6639924,1.4390537,0.140772137,1.0267092,-0.789756032,0.862107275,-118.6457016,34.37206457,1.5959048,0.7,0.599999971,0.205698197,0.831740724,1.2932247,0.7828309,1.2530659,1.3733321,4.9329,0.66,80,0.614134,0.9987103,0.9988223,0.9988258,0.9989862,0.9986616,0.9921003,0.9495977
3856,1,0.964637995,2.8545845,1.9570681,0.8860558,1.7059875,0.8505477,-1.32943172,-1.2049729,-0.598636369,0.716357462,-118.3980587,34.35591299,1.3795432,0.2,0.239999971,0.252401712,0.791017481,1.3560724,1.2643212,0.707796,1.6518499,6.0525,0.48,40,0.596938,0.8427722,0.8308975,0.5788369,0.7186958,0.6025258,0.4287388,0.1480472
3857,1,0.964709044,0.2045381,1.9570681,0.5590755,0.837518,1.0189182,-0.185939831,-0.5354682,0.653456893,-0.255935169,-118.7189719,34.32648647,1.5959048,0.35,0.519999971,0.558373139,0.519353948,0.9397259,0.7828309,1.1547459,0.5332748,13.3874,0.62,52,0.482224,0.2754787,0.7449771,0.2734872,0.6415277,0.4422587,0.4425052,0.3596233
3858,1,0.964742482,1.3505726,1.335148,1.289903,2.6639924,1.4390537,-1.002719752,-0.3123,0.020641868,0.368620919,-118.6958141,34.37755442,1.5959048,0.4,0.319999971,0.403733447,0.693858113,1.3560724,1.0941976,1.1547459,1.6518499,9.6803,0.52,56,0.555911,0.9780329,0.9959379,0.9770451,0.9917724,0.9903871,0.8766412,0.8433015
3859,1,0.964772761,1.3505726,0.6591374,1.0484922,2.6639924,1.4390537,-1.492787704,-1.2049729,0.333968182,0.545849844,-118.6382996,34.49699398,1.5959048,0.2,0.199999971,0.480300347,0.743376781,0.9397259,1.2643212,0.707796,1.6518499,11.5158,0.46,40,0.576821,0.9256697,0.8934997,0.7819384,0.8514476,0.8554497,0.9357761,0.8447496
3860,1,0.964906275,5.0127993,0.6591374,1.0484922,2.6639924,0.6707735,1.44762001,1.3614615,-1.288210316,1.073120729,-118.5625793,34.34766455,1.5959048,0.775,0.919999971,0.08389196,0.890698962,1.2932247,0.9155879,1.2530659,1.3733321,2.0129,0.82,86,0.63903,0.9451634,0.9318843,0.9862924,0.967548,0.9683238,0.8202437,0.6982547
3861,1,0.964908719,1.3505726,0.6591374,1.0484922,2.6639924,1.4390537,-0.676007783,-0.6470523,-0.31369805,0.567327515,-118.4396703,34.39515701,1.5959048,0.325,0.399999971,0.322031496,0.749377752,1.3560724,1.0941976,0.707796,1.6518499,7.7217,0.56,50,0.579355,0.9256697,0.8934997,0.8957621,0.9743943,0.9602659,0.6574611,0.5498342
3862,1,0.965204716,1.3505726,1.335148,1.0484922,2.6639924,0.8505477,-1.166075736,-0.4238842,0.088411166,0.34822815,-118.7011749,34.38377327,1.5959048,0.375,0.279999971,0.42029409,0.688160269,0.9397259,1.2643212,1.1547459,1.6518499,10.0773,0.5,54,0.553505,0.9633146,0.9934388,0.9157535,0.9862382,0.9227992,0.9689617,0.9346248
3863,1,0.965328872,5.0127993,1.335148,1.289903,0.837518,1.4390537,-1.32943172,-0.5354682,-0.099209075,0.653856931,-118.6751076,34.43763899,1.5959048,0.35,0.239999971,0.374445721,0.773554513,1.3560724,1.2643212,1.1547459,1.6518499,8.9782,0.48,52,0.589564,0.9837456,0.9974242,0.9527994,0.9943979,0.973169,0.902648,0.7257169
3864,1,0.965340912,2.8545845,1.335148,1.289903,0.837518,1.0189182,-0.185939831,0.9151251,-0.756332282,0.87639747,-118.6509838,34.38050068,1.5959048,0.675,0.519999971,0.213865889,0.835733478,1.3560724,0.7828309,1.2530659,1.3733321,5.1287,0.62,78,0.61582,0.9386588,0.9304098,0.935233,0.9475987,0.9429454,0.7269098,0.4705342
3865,1,0.965364456,0.2045381,1.335148,1.0484922,0.837518,0.8505477,-1.32943172,-1.2049729,1.790342349,-2.001067965,-118.5642089,34.14680931,1.5959048,0.2,0.239999971,0.836191475,0.03175492,0.166549,1.2643212,0.707796,0.2272355,20.0474,0.48,40,0.276328,0.2950462,0.2576921,0.0730334,0.2098221,0.2499271,0.3527438,0.2233936
3866,1,0.965498686,1.3505726,1.335148,1.0484922,0.837518,1.2945342,0.140772137,1.1382933,-1.322794849,1.319037517,-118.6075233,34.40677223,1.5959048,0.725,0.599999971,0.07544061,0.95940937,1.2932247,0.7828309,1.2530659,1.3733321,1.8103,0.66,82,0.668044,0.8151759,0.7988303,0.7795419,0.8489001,0.7993121,0.4920008,0.1170156
3867,1,0.965725422,5.0127993,1.335148,1.289903,0.837518,1.0189182,-0.185939831,0.9151251,-0.756332282,0.87639747,-118.6506152,34.38054676,1.5959048,0.675,0.519999971,0.213865889,0.835733478,1.3560724,0.7828309,1.2530659,1.3733321,5.1287,0.62,78,0.61582,0.9697927,0.9670099,0.9622757,0.9784797,0.9748641,0.8588777,0.6401465
3868,1,0.965752125,5.0127993,1.9570681,1.289903,0.837518,1.4390537,0.304128121,-0.5354682,0.440401828,-0.17320291,-118.7005638,34.32125992,1.5959048,0.35,0.639999971,0.506309316,0.542469764,0.9397259,0.7828309,1.1547459,0.5332748,12.1393,0.68,52,0.491985,0.972801,0.9965227,0.958948,0.9951984,0.9847379,0.987654,0.9738396
3869,1,0.965886533,1.3505726,1.9570681,0.9781319,2.6639924,1.0189182,0.304128121,-0.4238842,0.423792375,-0.152733859,-118.7018995,34.32363765,1.5959048,0.375,0.639999971,0.502250499,0.548188922,0.9397259,0.7828309,1.1547459,0.5332748,12.042,0.68,54,0.4944,0.9509211,0.9930773,0.9397437,0.9912767,0.9752773,0.9785847,0.961432
3870,1,0.966598928,5.0127993,1.9570681,0.5590755,2.6639924,1.2945342,1.120908042,0.2456205,-0.056430773,0.136121319,-118.6655499,34.32260939,0.6808639,0.525,0.839999971,0.384899366,0.628896535,1.3560724,1.0628572,1.1547459,1.6518499,9.2288,0.78,66,0.52848,0.9938492,0.9984267,0.9928254,0.9949885,0.9629951,0.9201216,0.9119756
3871,1,0.966621041,0.2045381,0.6591374,0.9781319,2.6639924,0.8505477,1.44762001,1.4730456,-1.278070527,1.040895747,-118.5525161,34.3420899,1.5959048,0.8,0.919999971,0.086369799,0.881695138,1.2932247,0.9155879,1.2530659,1.3733321,2.0723,0.82,88,0.635228,0.9512002,0.9351723,0.9896463,0.9639106,0.9717224,0.8054951,0.7330205
3872,1,0.966691792,1.3505726,1.9570681,1.0484922,2.6639924,0.6582797,0.794196074,1.4730456,-1.06935133,0.990303712,-118.6165297,34.35999966,1.5959048,0.8,0.759999971,0.137374075,0.867559464,1.2932247,1.0628572,1.2530659,1.3733321,3.295,0.74,88,0.629259,0.8947306,0.8524566,0.926013,0.908462,0.8264969,0.619871,0.3119543
3873,1,0.966993451,5.0127993,1.9570681,1.0484922,1.7059875,1.298568,0.794196074,1.3614615,-0.992790801,0.917191483,-118.6149473,34.35467,1.5959048,0.775,0.759999971,0.156083013,0.847131534,1.2932247,1.0628572,1.2530659,1.3733321,3.7435,0.74,86,0.620633,0.9403075,0.9225137,0.9536909,0.9576291,0.9173595,0.7609693,0.4496711
3874,1,0.967603922,2.8545845,1.9570681,1.0484922,1.7059875,1.2945342,-1.166075736,-1.0933888,-0.70433599,0.774653997,-118.398541,34.34833293,1.3795432,0.225,0.279999971,0.226572115,0.807305831,1.3560724,1.2643212,0.707796,1.3733321,5.4333,0.5,42,0.603816,0.8165281,0.732433,0.7694131,0.7247208,0.7330198,0.4061271,0.1626012
3875,1,0.968358517,2.8545845,1.9570681,1.289903,2.6639924,1.298568,0.467484105,-0.4238842,0.378863208,-0.137070585,-118.6955615,34.32138374,0.6808639,0.375,0.679999971,0.491271251,0.55256532,0.9397259,0.7828309,1.1547459,0.5332748,11.7788,0.7,54,0.496248,0.9824328,0.9967827,0.980411,0.994595,0.9687807,0.9864135,0.9779684
3876,1,0.968453586,2.8545845,1.335148,1.289903,0.837518,1.4390537,-0.839363767,-0.3123,0.029876928,0.343761405,-118.6965771,34.37410606,1.5959048,0.4,0.359999971,0.4059902,0.686912237,1.3560724,1.0941976,1.1547459,1.6518499,9.7344,0.54,56,0.552978,0.5565073,0.892832,0.5634066,0.7596937,0.7444068,0.1569631,0.1407593
3877,1,0.969000697,1.3505726,1.335148,1.289903,2.6639924,0.6437082,-1.002719752,-0.3123,-0.016281304,0.391946314,-118.6948835,34.37922661,1.5959048,0.4,0.319999971,0.394710608,0.700375347,1.3560724,1.0941976,1.1547459,1.6518499,9.464,0.52,56,0.558663,0.9630664,0.9933798,0.9604562,0.9859364,0.9814761,0.8017073,0.7445972
3878,1,0.969158113,1.3505726,1.9570681,0.9781319,2.6639924,1.4390537,-0.022583847,0.9151251,-0.697644412,0.812879844,-118.6519825,34.37280615,1.5959048,0.675,0.559999971,0.228207322,0.817986328,1.3560724,0.7828309,1.2530659,1.3733321,5.4725,0.64,78,0.608326,0.9774011,0.9675478,0.9756126,0.9810161,0.9790819,0.8850351,0.7267113
3879,1,0.969412267,2.8545845,1.335148,0.5590755,2.6639924,0.6437082,1.284264026,1.2498773,-1.075086969,0.901214605,-118.5816855,34.34402496,1.5959048,0.75,0.879999971,0.135972469,0.842667512,1.2932247,0.9155879,1.2530659,1.3733321,3.2614,0.8,84,0.618748,0.9723744,0.9623484,0.9959581,0.9759904,0.9849023,0.8794253,0.8673815
3880,1,0.969546616,2.8545845,0.4474685,1.289903,2.6639924,1.4390537,-0.676007783,-0.6470523,-0.296610628,0.56312352,-118.4448759,34.39852273,1.5959048,0.325,0.399999971,0.326207114,0.748203134,1.3560724,1.0941976,0.707796,1.6518499,7.8218,0.56,50,0.578859,0.9380224,0.9082956,0.9193093,0.8682987,0.9716674,0.6793964,0.5800557
3881,1,0.969599366,2.8545845,1.335148,0.5590755,2.6639924,0.5656102,1.284264026,1.2498773,-1.075086969,0.901214605,-118.5819442,34.34406905,1.5959048,0.75,0.879999971,0.135972469,0.842667512,1.2932247,0.9155879,1.2530659,1.3733321,3.2614,0.8,84,0.618748,0.8045535,0.7534319,0.9678915,0.8313186,0.8977066,0.4613272,0.4471981
3882,1,0.970123291,2.8545845,1.9570681,1.289903,2.6639924,1.4390537,0.304128121,1.2498773,-0.875807677,0.899400784,-118.6384678,34.36658227,1.5959048,0.75,0.639999971,0.184669935,0.842160721,1.2932247,0.7828309,1.2530659,1.3733321,4.4288,0.68,84,0.618534,0.9932805,0.9903967,0.9929455,0.9939703,0.9928254,0.9632438,0.7918311
3883,1,0.970589161,2.8545845,1.9570681,0.9781319,1.7059875,1.0189182,-1.002719752,-0.8702205,-0.915376754,0.889178972,-118.3945721,34.33094112,1.3795432,0.275,0.319999971,0.175000523,0.839304695,1.2932247,1.0941976,0.707796,1.3733321,4.197,0.52,46,0.617328,0.8218601,0.7424994,0.9042184,0.7361398,0.9425676,0.4561135,0.2372168
3884,1,0.970670819,1.3505726,0.6591374,1.0484922,0.837518,0.5656102,-1.32943172,-0.3123,-0.101906191,0.59331431,-118.6844048,34.41804912,1.5959048,0.4,0.239999971,0.373786633,0.756638595,1.3560724,1.2643212,1.1547459,1.6518499,8.9624,0.48,56,0.582421,0.4415192,0.8222987,0.1926316,0.6952964,0.2703199,0.1092914,0.0313102
3885,1,0.970711112,1.3505726,0.6591374,1.289903,0.837518,0.8505477,-1.32943172,-0.4238842,0.089281754,0.383326428,-118.7001967,34.39117336,1.5959048,0.375,0.239999971,0.420506833,0.697966907,0.9397259,1.2643212,1.1547459,1.6518499,10.0824,0.48,54,0.557646,0.7447872,0.9460379,0.4489287,0.8846273,0.5641444,0.7543594,0.5292168
3886,1,0.971960545,1.3505726,1.335148,1.289903,0.837518,0.8505477,-1.002719752,-0.2007159,-0.016281304,0.391946314,-118.6935132,34.37878242,1.5959048,0.425,0.319999971,0.394710608,0.700375347,1.3560724,1.0941976,1.1547459,1.6518499,9.464,0.52,58,0.558663,0.913093,0.9847077,0.9120559,0.9612834,0.9540429,0.6037224,0.5503294
3887,1,0.972047985,2.8545845,0.6591374,1.289903,2.6639924,1.2945342,1.284264026,1.3614615,-1.329093809,1.113474001,-118.5638923,34.34989015,1.5959048,0.775,0.879999971,0.073901346,0.901973873,1.2932247,0.9155879,1.2530659,1.3733321,1.7734,0.8,86,0.643791,0.9562698,0.9443807,0.9907239,0.9672325,0.9717224,0.8189128,0.7419257
3888,1,0.97237289,2.8545845,1.9570681,1.0484922,1.7059875,1.0189182,-1.002719752,-0.9818047,-0.540750805,0.679335179,-118.4135304,34.3675694,1.3795432,0.25,0.319999971,0.266547087,0.780673266,1.3560724,1.0941976,0.707796,1.6518499,6.3916,0.52,44,0.59257,0.8751191,0.8804817,0.8485148,0.8045532,0.9452152,0.4885022,0.4027545
3889,1,0.972672462,2.8545845,1.9570681,0.9781319,2.6639924,0.5656102,1.284264026,0.3572046,-0.134971463,0.16546453,-118.6557096,34.31989423,0.6808639,0.55,0.879999971,0.365706541,0.637095179,1.3560724,0.9155879,1.1547459,1.6518499,8.7687,0.8,68,0.531942,0.9543489,0.9871058,0.990253,0.9621304,0.8915815,0.6203423,0.8311781
3890,1,0.972728014,2.8545845,0.4474685,1.289903,2.6639924,1.4390537,1.44762001,1.4730456,-1.58651472,1.321478546,-118.5415632,34.35729922,1.5959048,0.8,0.919999971,0.010995933,0.960091407,1.2932247,0.9155879,1.2530659,1.3733321,0.2654,0.82,88,0.668332,0.9787101,0.9692013,0.995526,0.9836975,0.9874698,0.8978903,0.8500509
3891,1,0.972729027,5.0127993,0.6660407,1.289903,2.6639924,1.298568,0.467484105,1.2498773,-0.953102232,0.929591575,-118.6310564,34.36214981,1.5959048,0.75,0.679999971,0.165781626,0.850596183,1.2932247,0.7828309,1.2530659,1.3733321,3.976,0.7,84,0.622096,0.9467985,0.9209263,0.9700843,0.9547826,0.9251866,0.7461151,0.4920003
3892,1,0.97277844,2.8545845,1.335148,1.0484922,2.6639924,1.4390537,-1.656143688,-0.6470523,0.144896961,0.461702127,-118.6977495,34.42423182,1.5959048,0.325,0.159999971,0.434097406,0.719865478,0.9397259,1.2643212,0.707796,1.6518499,10.4082,0.44,50,0.566893,0.9863194,0.9810348,0.9663333,0.9684463,0.9732212,0.9881089,0.9754215
3893,1,0.972966671,5.0127993,1.9570681,1.289903,1.7059875,1.4390537,0.63084009,1.4730456,-1.066193315,0.998076018,-118.6185348,34.36312382,1.5959048,0.8,0.719999971,0.138145793,0.869731086,1.2932247,1.0628572,1.2530659,1.3733321,3.3135,0.72,88,0.630176,0.9874201,0.9827577,0.9885698,0.9917316,0.9851091,0.9453187,0.7821091
3894,1,0.973131001,2.8545845,1.9570681,1.289903,0.837518,1.298568,-0.185939831,0.9151251,-0.787434464,0.889729899,-118.6486201,34.37799809,1.5959048,0.675,0.519999971,0.206265514,0.839458627,1.2932247,0.7828309,1.2530659,1.3733321,4.9465,0.62,78,0.617393,0.888944,0.8633032,0.8803765,0.8992572,0.8825704,0.5883136,0.18183
3895,1,0.973193228,2.8545845,0.4474685,1.289903,2.6639924,1.2945342,1.44762001,1.4730456,-1.380253655,1.150326768,-118.5551249,34.3504628,1.5959048,0.8,0.919999971,0.061399521,0.912270724,1.2932247,0.9155879,1.2530659,1.3733321,1.4737,0.82,88,0.648139,0.9815487,0.9753014,0.9963704,0.985414,0.9881441,0.9077109,0.8679553
3896,1,0.973287165,5.0127993,1.9570681,0.5590755,2.6639924,0.6707735,0.794196074,-0.0891318,0.108639533,0.035632264,-118.6778481,34.32249585,0.6808639,0.45,0.759999971,0.425237254,0.60081938,0.9397259,1.0628572,1.1547459,1.6518499,10.1958,0.74,60,0.516624,0.9469996,0.9843268,0.9486805,0.9494059,0.7447869,0.9163687,0.9350511
3897,1,0.973384738,1.3505726,1.335148,1.289903,2.6639924,0.8505477,-0.512651799,0.1340364,-0.288724125,0.558300791,-118.678417,34.37529723,1.5959048,0.5,0.439999971,0.328134323,0.746855639,1.3560724,1.0941976,1.1547459,1.6518499,7.868,0.58,64,0.57829,0.9805639,0.9964948,0.9809975,0.9922786,0.9905195,0.8842185,0.852205
3898,1,0.973641396,5.0127993,1.9570681,1.289903,0.837518,1.4390537,0.304128121,-0.5354682,0.409538631,-0.155115558,-118.7000612,34.32119913,1.5959048,0.35,0.639999971,0.498767341,0.547523463,0.9397259,0.7828309,1.1547459,0.5332748,11.9585,0.68,52,0.494119,0.972801,0.9965227,0.958948,0.9951984,0.9847379,0.987654,0.9738396
3899,1,0.973659754,1.3505726,0.6591374,1.289903,0.837518,1.298568,-1.166075736,-0.3123,-0.059076677,0.476492394,-118.692895,34.39182523,1.5959048,0.4,0.279999971,0.384252792,0.723997954,1.3560724,1.2643212,1.1547459,1.6518499,9.2133,0.5,56,0.568638,0.8328554,0.9662682,0.5880716,0.9294978,0.7156531,0.4155667,0.1534235
3900,1,0.97422123,1.3505726,1.335148,1.289903,2.6639924,1.4390537,-0.349295815,0.3572046,-0.390617057,0.612791693,-118.670663,34.37269169,1.5959048,0.55,0.479999971,0.303234959,0.762080676,1.3560724,0.7828309,1.1547459,1.6518499,7.2711,0.6,68,0.584719,0.9780329,0.9959379,0.9448516,0.9917724,0.9759435,0.8766412,0.660607
3901,1,0.974221945,5.0127993,1.335148,1.289903,0.837518,1.4390537,-0.676007783,0.2456205,-0.366411298,0.615783649,-118.6741889,34.37933533,1.5959048,0.525,0.399999971,0.30915007,0.762916643,1.3560724,1.0941976,1.1547459,1.6518499,7.4129,0.56,66,0.585072,0.882363,0.9794876,0.8769651,0.9518918,0.9452152,0.525727,0.4832569
3902,1,0.974243522,1.3505726,1.9570681,0.9781319,2.6639924,0.6437082,0.304128121,0.9151251,-0.626939013,0.715662447,-118.6517782,34.3628643,1.5959048,0.675,0.639999971,0.245485454,0.79082329,1.3560724,0.7828309,1.2530659,1.6518499,5.8867,0.68,78,0.596856,0.9697635,0.9734805,0.9325791,0.9677981,0.960113,0.8141189,0.5902507
3903,1,0.974387825,5.0127993,1.335148,1.289903,2.6639924,1.298568,1.284264026,0.1340364,0.042252933,0.008424954,-118.6616673,34.31507396,0.6808639,0.5,0.879999971,0.409014498,0.593217518,1.3560724,0.9155879,1.1547459,1.6518499,9.8069,0.8,64,0.513414,0.9874326,0.9971054,0.9967212,0.9919339,0.9724549,0.8759908,0.942133
3904,1,0.975348413,2.8545845,1.335148,1.0484922,2.6639924,1.298568,1.610975994,1.3614615,-0.966331755,0.688921306,-118.5369417,34.31367632,1.5959048,0.775,0.959999971,0.162548755,0.783351679,1.2932247,0.9155879,1.2530659,1.6518499,3.8985,0.84,86,0.593701,0.9831432,0.9871566,0.99437,0.9852696,0.9874326,0.9066161,0.8917748
3905,1,0.975489855,1.3505726,1.9570681,0.8860558,0.6614413,0.5656102,-0.839363767,-0.7586365,-0.760651082,0.797809876,-118.4171751,34.35530208,1.3795432,0.3,0.359999971,0.212810513,0.813775702,1.3560724,1.0941976,0.707796,1.3733321,5.1034,0.54,48,0.606548,0.0335693,0.019417,0.0515147,0.0248921,0.0794385,0.0071889,0.0048641
3906,1,0.975546837,1.3505726,0.6660407,1.0484922,1.7059875,1.2945342,0.957552058,0.9151251,-0.630984686,0.620691136,-118.636201,34.3430292,1.5959048,0.675,0.799999971,0.244496821,0.76428782,1.3560724,1.0628572,1.2530659,1.6518499,5.863,0.76,78,0.585651,0.5719963,0.5715064,0.5049995,0.5851618,0.4058856,0.1620573,0.1068816
3907,1,0.97601372,2.8545845,1.335148,0.5590755,0.837518,1.298568,-1.002719752,-0.8702205,-0.946871554,0.908478363,-118.3992679,34.33255746,1.3795432,0.275,0.319999971,0.167304204,0.844697043,1.2932247,1.0941976,0.707796,1.3733321,4.0125,0.52,46,0.619605,0.731648,0.6570109,0.8474837,0.5788369,0.902648,0.3106678,0.1620573
3908,1,0.976151109,2.8545845,1.9570681,0.5590755,0.837518,0.8505477,-0.185939831,0.5803728,-0.524619322,0.688463612,-118.6619267,34.37216385,1.5959048,0.6,0.519999971,0.270489104,0.783223797,1.3560724,0.7828309,1.2530659,1.6518499,6.4861,0.62,72,0.593647,0.9750107,0.9786266,0.9512467,0.9652766,0.9651759,0.8065897,0.6359898
3909,1,0.976225376,9.1183329,1.335148,0.9781319,2.6639924,1.0189182,-1.002719752,-0.7586365,-0.915376754,0.889178972,-118.3961844,34.32984009,1.3795432,0.3,0.319999971,0.175000523,0.839304695,1.2932247,1.0941976,0.707796,1.3733321,4.197,0.52,48,0.617328,0.9860469,0.9870292,0.9938675,0.9801403,0.9962267,0.9245614,0.8228824
3910,1,0.976572216,2.8545845,0.6591374,1.0484922,2.6639924,1.4390537,1.44762001,1.919382,-1.58844367,1.282439023,-118.4943847,34.33810294,1.5959048,0.9,0.919999971,0.010524559,0.949183564,1.2932247,0.9155879,0.7968163,1.3733321,0.2541,0.82,96,0.663726,0.9683544,0.9689617,0.9929033,0.9760607,0.9790819,0.8616427,0.804081
3911,1,0.976660728,5.0127993,1.335148,1.289903,0.837518,1.4390537,-0.839363767,-0.2007159,-0.053187406,0.415314087,-118.6925376,34.37780907,1.5959048,0.425,0.359999971,0.385691941,0.706904423,1.3560724,1.0941976,1.1547459,1.6518499,9.2478,0.54,58,0.56142,0.9837456,0.9974242,0.9797472,0.9943979,0.9932939,0.902648,0.8718035
3912,1,0.976742685,2.8545845,0.3625256,1.289903,0.837518,1.0189182,-0.676007783,0.2456205,-0.687350989,0.992973588,-118.6362848,34.4302242,1.5959048,0.525,0.399999971,0.230722705,0.868305441,1.3560724,1.0941976,1.1547459,1.3733321,5.5328,0.56,66,0.629574,0.8672663,0.9558919,0.9266275,0.9425135,0.934257,0.4887519,0.4412723
3913,1,0.977053761,5.0127993,1.335148,1.289903,0.837518,1.2945342,1.774331978,1.1382933,-0.765260077,0.463566802,-118.5346567,34.30015863,0.0553545,0.725,0.999999971,0.211684223,0.720386478,1.3560724,0.9155879,1.2530659,1.6518499,5.0764,0.86,82,0.567113,0.8749004,0.82098,0.9544359,0.8425068,0.8361698,0.5019999,0.5919421
3914,1,0.977079749,2.8545845,1.9570681,0.5590755,0.837518,1.298568,-0.185939831,0.6919569,-0.589862208,0.742386636,-118.6592746,34.37454766,1.5959048,0.625,0.519999971,0.254545835,0.798290165,1.3560724,0.7828309,1.2530659,1.3733321,6.1039,0.62,74,0.600009,0.9565199,0.9440647,0.9567689,0.9568102,0.9583933,0.7521293,0.5717512
3915,1,0.978931606,2.8545845,1.335148,0.9781319,0.837518,1.2945342,-0.512651799,0.4687887,-0.476668703,0.687132912,-118.6664929,34.37825383,1.5959048,0.575,0.439999971,0.282206697,0.782851992,1.3560724,1.0941976,1.1547459,1.6518499,6.767,0.58,70,0.59349,0.9681392,0.9951165,0.9685073,0.9868618,0.9858389,0.8121438,0.8028178
3916,1,0.979077935,1.3505726,1.9570681,0.9781319,2.6639924,0.6707735,0.140772137,1.0267092,-0.772788102,0.839493848,-118.6464617,34.37022475,1.5959048,0.7,0.599999971,0.209844615,0.825422417,1.3560724,0.7828309,1.2530659,1.3733321,5.0323,0.66,80,0.611466,0.9667215,0.9547393,0.9694688,0.9716399,0.9688712,0.834795,0.6579115
3917,1,0.979461551,2.8545845,1.9570681,0.9781319,2.6639924,1.298568,0.794196074,-0.0891318,0.138222453,0.000576366,-118.6781038,34.32076905,0.6808639,0.45,0.759999971,0.43246637,0.591024582,0.9397259,1.0628572,1.1547459,1.6518499,10.3691,0.74,60,0.512488,0.9822942,0.9954134,0.9808853,0.9858251,0.902648,0.9680156,0.9773127
3918,1,0.979467094,1.3505726,1.335148,1.0484922,0.837518,1.4390537,-1.492787704,-0.7586365,0.098550955,0.541493284,-118.6866255,34.4397793,1.5959048,0.3,0.199999971,0.422771929,0.742159536,0.9397259,1.2643212,0.707796,1.6518499,10.1367,0.46,48,0.576307,0.9375556,0.9213622,0.852205,0.855697,0.8783609,0.9431066,0.8938799
3919,1,0.97953099,1.3505726,0.6660407,1.0484922,2.6639924,1.4390537,0.467484105,0.3572046,-0.218445485,0.370214369,-118.6711527,34.34686509,1.5959048,0.55,0.679999971,0.345308168,0.694303331,1.3560724,0.7828309,1.1547459,1.6518499,8.2797,0.7,68,0.556099,0.8233193,0.9549549,0.7074434,0.9220836,0.7678123,0.384143,0.1915455
3920,1,0.97962749,2.8545845,1.335148,1.0484922,2.6639924,1.4390537,-1.492787704,-0.6470523,0.110090513,0.483086564,-118.6967098,34.42440746,1.5959048,0.325,0.199999971,0.425591827,0.725840399,0.9397259,1.2643212,0.707796,1.6518499,10.2043,0.46,50,0.569416,0.9863194,0.9810348,0.9663333,0.9684463,0.9732212,0.9881089,0.9754215
3921,1,0.979829371,0.2045381,1.9570681,0.8860558,2.6639924,0.6707735,-0.676007783,-1.6513093,1.434732772,-1.372519776,-118.6814634,34.22975285,0.6808639,0.1,0.399999971,0.749291902,0.207374499,0.1831135,1.0941976,0.707796,0.0335741,17.9642,0.56,32,0.350486,0.0223134,0.0053144,0.0141331,0.1569631,0.2297009,0.3596233,0.6264465
3922,1,0.980003238,0.2045381,0.6591374,1.289903,0.837518,0.5656102,-0.349295815,0.803541,-1.051256757,1.184492708,-118.6169707,34.42048855,1.5959048,0.65,0.479999971,0.141795809,0.921816863,1.2932247,0.7828309,1.2530659,1.3733321,3.401,0.6,76,0.65217,0.2713075,0.2395772,0.1881616,0.3441175,0.3145352,0.0689456,0.0084091
3923,1,0.980446517,2.8545845,1.335148,0.5590755,2.6639924,0.8505477,1.120908042,1.3614615,-1.269296366,1.091140274,-118.5788638,34.35449931,1.5959048,0.775,0.839999971,0.088513923,0.895733715,1.2932247,1.0628572,1.2530659,1.3733321,2.1237,0.78,86,0.641156,0.9723744,0.9623484,0.9801791,0.9759904,0.964906,0.8794253,0.6617274
3924,1,0.981146812,2.8545845,0.6660407,1.289903,2.6639924,1.298568,-0.185939831,-0.2007159,0.224496013,0.08218982,-118.6990709,34.34466863,1.5959048,0.425,0.519999971,0.453548861,0.613827799,0.9397259,0.7828309,1.1547459,1.6518499,10.8745,0.62,58,0.522117,0.8786811,0.9716123,0.7997928,0.9474495,0.8564361,0.8730278,0.7996327
3925,1,0.981264114,1.3505726,1.335148,1.0484922,2.6639924,0.6707735,-0.839363767,-0.2007159,0.04259434,0.316189636,-118.696716,34.36870792,1.5959048,0.425,0.359999971,0.409097927,0.679208544,1.3560724,1.0941976,1.1547459,1.6518499,9.8089,0.54,58,0.549725,0.8615234,0.9726418,0.8621188,0.9470498,0.9305391,0.550824,0.4576025
3926,1,0.981633127,2.8545845,1.335148,1.289903,0.837518,0.8505477,-0.512651799,0.3572046,-0.485050246,0.710458307,-118.6672256,34.38242058,1.5959048,0.55,0.439999971,0.280158517,0.789369227,1.3560724,1.0941976,1.1547459,1.6518499,6.7179,0.58,68,0.596242,0.9703156,0.9951408,0.970773,0.9868876,0.9846171,0.8133612,0.7844855
